surface	fixture	coordinate	producer	writer	verifier	status
control	JOIN:exact:0:0	record/c0/c1/c0/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c2/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c2/s1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c2/s2	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	INTEGER_OVERFLOW
control	JOIN:exact:0:0	record/c0/c2/s3	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	INVALID_RECORD_SHAPE
control	JOIN:exact:0:0	record/c0/c2/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	record/c0/c2/c0/s1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c2/c0/s2	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	INVALID_RECORD_SHAPE
control	JOIN:exact:0:0	record/c0/c2/c0/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c2/c0/c0/s1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	INVALID_RECORD_SHAPE
control	JOIN:exact:0:0	record/c0/c2/c0/c0/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c2/c0/c1/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c2/c0/c1/s1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	INVALID_RECORD_SHAPE
control	JOIN:exact:0:0	record/c0/c2/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	record/c0/c3/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	record/c0/c3/c0/s1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	record/c0/c3/c0/s2	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	record/c0/c3/c0/s3	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	INVALID_RECORD_SHAPE
control	JOIN:exact:0:0	record/c0/c3/c0/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	record/c0/c3/c0/c0/s1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/c0/c0/s2	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/c0/c0/s3	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/c0/c0/s4	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/c0/c0/s5	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	INVALID_RECORD_SHAPE
control	JOIN:exact:0:0	record/c0/c3/c0/c0/c0/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/c0/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/c0/c1/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	record/c0/c3/c0/c1/s1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/c0/c1/s2	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	INVALID_RECORD_SHAPE
control	JOIN:exact:0:0	record/c0/c3/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/c0/c1/c0/s1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	INVALID_RECORD_SHAPE
control	JOIN:exact:0:0	record/c0/c3/c0/c1/c0/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/c0/c1/c1/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	record/c0/c3/c0/c1/c1/s1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	INVALID_RECORD_SHAPE
control	JOIN:exact:0:0	record/c0/c3/c0/c1/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	MISSING_EVIDENCE
control	JOIN:exact:0:0	index/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/s1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/s2	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c0/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c0/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c0/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c0/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c0/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c0/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c1/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c1/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c1/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c1/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c1/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c0/c0/c1/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c1/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c1/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c1/c1/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/drop2	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c2/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c2/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c2/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c2/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c2/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c2/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/c2/c1/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c0/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c0/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c0/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c0/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c0/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c0/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c0/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c1/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c1/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c1/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c1/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c1/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/c1/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c0/c0/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c1/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c1/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c1/c1/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c1/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/drop2	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c2/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c2/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c2/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c2/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c2/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c2/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c2/c1/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/c2/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c1/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/drop2	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c0/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c0/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c0/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c0/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c0/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c0/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c0/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c0/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c1/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c1/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c1/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c1/c1/c0/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c1/c1/c0/s0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/c1/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c0/c0/swap0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/drop1	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c1/tag	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
control	JOIN:exact:0:0	index/c0/c2/c1/drop0	Q0hBTkdFRA==	RU5DT0RFRA==	UkVKRUNURUQ=	THEORY_MISMATCH
